Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.02     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<VkQueueFamilyProperties*, std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> > >::operator*() const
  0.00      0.02     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<char const* const*, std::vector<char const*, std::allocator<char const*> > >::base() const
  0.00      0.02     0.00        8     0.00     0.00  std::initializer_list<float>::size() const
  0.00      0.02     0.00        8     0.00     0.00  std::_Rb_tree_const_iterator<std::string>::operator==(std::_Rb_tree_const_iterator<std::string> const&) const
  0.00      0.02     0.00        8     0.00     0.00  std::allocator<VkQueueFamilyProperties>::~allocator()
  0.00      0.02     0.00        8     0.00     0.00  std::_Iter_base<VkSurfaceFormatKHR*, false>::_S_base(VkSurfaceFormatKHR*)
  0.00      0.02     0.00        8     0.00     0.00  std::_Iter_base<char const* const*, false>::_S_base(char const* const*)
  0.00      0.02     0.00        8     0.00     0.00  std::_Vector_base<VkSurfaceFormatKHR, std::allocator<VkSurfaceFormatKHR> >::_M_get_Tp_allocator()
  0.00      0.02     0.00        8     0.00     0.00  std::_Vector_base<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::_M_get_Tp_allocator()
  0.00      0.02     0.00        8     0.00     0.00  std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function()
  0.00      0.02     0.00        8     0.00     0.00  std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function()
  0.00      0.02     0.00        8     0.00     0.00  std::array<VkVertexInputAttributeDescription, 2ul>::operator[](unsigned long)
  0.00      0.02     0.00        8     0.00     0.00  std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::begin()
  0.00      0.02     0.00        8     0.00     0.00  std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>::~function()
  0.00      0.02     0.00        8     0.00     0.00  std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>::~function()
  0.00      0.02     0.00        8     0.00     0.00  VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}*& std::_Any_data::_M_access<VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}*>()
  0.00      0.02     0.00        8     0.00     0.00  VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}*& std::_Any_data::_M_access<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}*>()
  0.00      0.02     0.00        8     0.00     0.00  std::_Niter_base<VkSurfaceFormatKHR*>::iterator_type std::__niter_base<VkSurfaceFormatKHR*>(VkSurfaceFormatKHR*)
  0.00      0.02     0.00        8     0.00     0.00  VkInstance_T*&& std::forward<VkInstance_T*>(std::remove_reference<VkInstance_T*>::type&)
  0.00      0.02     0.00        8     0.00     0.00  VkSemaphore_T*&& std::forward<VkSemaphore_T*>(std::remove_reference<VkSemaphore_T*>::type&)
  0.00      0.02     0.00        8     0.00     0.00  VkShaderModule_T*&& std::forward<VkShaderModule_T*>(std::remove_reference<VkShaderModule_T*>::type&)
  0.00      0.02     0.00        8     0.00     0.00  std::_Rb_tree_iterator<std::string>&& std::forward<std::_Rb_tree_iterator<std::string> >(std::remove_reference<std::_Rb_tree_iterator<std::string> >::type&)
  0.00      0.02     0.00        7     0.00     0.00  VDeleter<VkImageView_T*>::cleanup()
  0.00      0.02     0.00        7     0.00     0.00  VDeleter<VkFramebuffer_T*>::cleanup()
  0.00      0.02     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<char const* const*, std::vector<char const*, std::allocator<char const*> > >::__normal_iterator(char const* const* const&)
  0.00      0.02     0.00        7     0.00     0.00  VDeleter<VkRenderPass_T*>::operator VkRenderPass_T*() const
  0.00      0.02     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<VkPresentModeKHR>::max_size() const
  0.00      0.02     0.00        7     0.00     0.00  std::vector<VDeleter<VkFramebuffer_T*>, std::allocator<VDeleter<VkFramebuffer_T*> > >::size() const
  0.00      0.02     0.00        7     0.00     0.00  void (* const&std::_Any_data::_M_access<void (*)(VkDevice_T*, VkImageView_T*, VkAllocationCallbacks const*)>() const)(VkDevice_T*, VkImageView_T*, VkAllocationCallbacks const*)
  0.00      0.02     0.00        7     0.00     0.00  void (* const&std::_Any_data::_M_access<void (*)(VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks const*)>() const)(VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks const*)
  0.00      0.02     0.00        7     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}> const&, std::_Manager_operation)
  0.00      0.02     0.00        7     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}> const&, std::_Manager_operation)
  0.00      0.02     0.00        7     0.00     0.00  std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function()
  0.00      0.02     0.00        7     0.00     0.00  std::_Maybe_unary_or_binary_function<void, VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*>::_Maybe_unary_or_binary_function()
  0.00      0.02     0.00        7     0.00     0.00  std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>::~function()
  0.00      0.02     0.00        7     0.00     0.00  std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>::~function()
  0.00      0.02     0.00        7     0.00     0.00  int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  0.00      0.02     0.00        6     0.00     0.00  HelloTriangleApplication::createBuffer(unsigned long, unsigned int, unsigned int, VDeleter<VkBuffer_T*>&, VDeleter<VkDeviceMemory_T*>&)
  0.00      0.02     0.00        6     0.00     0.00  HelloTriangleApplication::findMemoryType(unsigned int, unsigned int)
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkBuffer_T*>::replace()
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkBuffer_T*>::~VDeleter()
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkDeviceMemory_T*>::replace()
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkDeviceMemory_T*>::~VDeleter()
  0.00      0.02     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<VkPresentModeKHR const*, std::vector<VkPresentModeKHR, std::allocator<VkPresentModeKHR> > >::__normal_iterator(VkPresentModeKHR const* const&)
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkInstance_T*>::operator VkInstance_T*() const
  0.00      0.02     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<VkSurfaceFormatKHR>::max_size() const
  0.00      0.02     0.00        6     0.00     0.00  std::_Vector_base<char const*, std::allocator<char const*> >::_M_get_Tp_allocator() const
  0.00      0.02     0.00        6     0.00     0.00  std::move_iterator<char const**>::base() const
  0.00      0.02     0.00        6     0.00     0.00  std::vector<VkDeviceQueueCreateInfo, std::allocator<VkDeviceQueueCreateInfo> >::size() const
  0.00      0.02     0.00        6     0.00     0.00  std::vector<char const*, std::allocator<char const*> >::max_size() const
  0.00      0.02     0.00        6     0.00     0.00  std::function<void (VkBuffer_T*)>::operator()(VkBuffer_T*) const
  0.00      0.02     0.00        6     0.00     0.00  std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>::operator()(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*) const
  0.00      0.02     0.00        6     0.00     0.00  std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>::operator bool() const
  0.00      0.02     0.00        6     0.00     0.00  std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>::operator()(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*) const
  0.00      0.02     0.00        6     0.00     0.00  std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>::operator bool() const
  0.00      0.02     0.00        6     0.00     0.00  std::function<void (VkDeviceMemory_T*)>::operator()(VkDeviceMemory_T*) const
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}* const& std::_Any_data::_M_access<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}*>() const
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}* const& std::_Any_data::_M_access<VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}*>() const
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}* const& std::_Any_data::_M_access<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}*>() const
  0.00      0.02     0.00        6     0.00     0.00  VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}* const& std::_Any_data::_M_access<VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}*>() const
  0.00      0.02     0.00        6     0.00     0.00  std::_Iter_base<std::move_iterator<char const**>, true>::_S_base(std::move_iterator<char const**>)
  0.00      0.02     0.00        6     0.00     0.00  void std::_Destroy_aux<true>::__destroy<char const**>(char const**, char const**)
  0.00      0.02     0.00        6     0.00     0.00  std::_Vector_base<char const*, std::allocator<char const*> >::_M_deallocate(char const**, unsigned long)
  0.00      0.02     0.00        6     0.00     0.00  std::move_iterator<char const**>::move_iterator(char const**)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*)>::_M_get_pointer(std::_Any_data const&)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*)>::_M_init_functor(std::_Any_data&, void (*&&)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*))
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*)>::_M_init_functor(std::_Any_data&, void (*&&)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*), std::integral_constant<bool, true>)
  0.00      0.02     0.00        6     0.00     0.00  bool std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*)>::_M_not_empty_function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*)>(void (* const&)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*))
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks const*)>::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, true>)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks const*)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*)>::_M_get_pointer(std::_Any_data const&)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*)>::_M_init_functor(std::_Any_data&, void (*&&)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*))
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*)>::_M_init_functor(std::_Any_data&, void (*&&)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*), std::integral_constant<bool, true>)
  0.00      0.02     0.00        6     0.00     0.00  bool std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*)>::_M_not_empty_function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*)>(void (* const&)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*))
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks const*)>::_M_clone(std::_Any_data&, std::_Any_data const&, std::integral_constant<bool, true>)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks const*)>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}> const&, std::_Manager_operation)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkBuffer_T*)#1}&&)
  0.00      0.02     0.00        6     0.00     0.00  std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkBuffer_T*)#1}&&, std::integral_constant<bool, false>)
